DAY_HOUR,H_M1005,A_M1005,H_M2005,A_M2005,H_M3005,A_M3005,H_M1010,A_M1010,H_M2010,A_M2010,H_M3010,A_M3010,H_M1020,A_M1020,H_M2020,A_M2020,H_M3020,A_M3020,H_M1050,A_M1050,H_M2050,A_M2050,H_M3050,A_M3050,H_M1100,A_M1100,H_M2100,A_M2100,H_M3100,A_M3100,P_OFFICIAL,MEAN_M_5,MEAN_M_10,MEAN_M_20,MEAN_M_50,MEAN_M_100
29-11,,,,0.098,,,,,,0.107,0.032,,,1.184,0.099,,,0.131,,0.184,,,,,,0.335,,,,,0,0.098,0.0695,0.471333333,0.184,0.335
29-12,,,,0.099,,,,,,0.108,0.032,,,1.192,0.099,,,0.131,,1.701,,,,,,0.335,,,,,0,0.099,0.07,0.474,1.701,0.335
29-13,,,,0.916,,,,,,0.999,0.033,,,0.128,0.099,,,0.131,,0.184,,,,,,0.335,,,,,0,0.916,0.516,0.119333333,0.184,0.335
29-14,,,,0.098,,,,,,0.108,0.033,,,0.128,0.099,,,0.13,,0.183,,,,,,0.334,,,,,0,0.098,0.0705,0.119,0.183,0.334
29-15,,,,0.098,,,,,,0.107,0.033,,,0.127,0.099,,,0.13,,0.182,,,,,,0.335,,,,,0,0.098,0.07,0.118666667,0.182,0.335
29-16,,,,0.097,,,,,,0.107,0.031,,,0.125,0.098,,,0.129,,0.182,,,,,,0.335,,,,,0,0.097,0.069,0.117333333,0.182,0.335
29-17,,,,0.096,,,,,,0.106,0.027,,,0.124,0.1,,,0.129,,0.181,,,,,,0.335,,,,,0,0.096,0.0665,0.117666667,0.181,0.335
29-18,,,,0.095,,,,,,0.106,0.027,,,0.123,0.099,,,0.127,,0.18,,,,,,0.335,,,,,0,0.095,0.0665,0.116333333,0.18,0.335
29-19,,,,0.093,,,,,,0.105,0.027,,,0.121,0.098,,,0.126,,0.179,,,,,,0.335,,,,,0,0.093,0.066,0.115,0.179,0.335
29-20,,,,0.092,,,,,,0.104,0.027,,,0.121,0.098,,,0.125,,0.179,,,,,,0.335,,,,,0,0.092,0.0655,0.114666667,0.179,0.335
29-21,,,,0.091,,,,,,0.103,0.028,,,0.119,0.097,,,0.125,,0.178,,,,,,0.334,,,,,0,0.091,0.0655,0.113666667,0.178,0.334
29-22,,,,1.575,,,,,,0.953,,,,0.119,,,,2.187,,1.646,,,,,,,,,,,0,1.575,0.953,1.153,1.646,
29-23,,,,0.799,,,,,,0.924,,,,2.083,0.098,,,1.147,,1.646,,,,,,0.335,,,,,0,0.799,0.924,1.109333333,1.646,0.335
30-00,,,,0.089,,,,,,0.103,,,,0.119,0.098,,,0.124,,0.177,,,,,,0.335,,,,,0,0.089,0.103,0.113666667,0.177,0.335
30-01,,,,0.089,,,,,,0.103,,,,0.121,0.098,,,0.125,,0.178,,,,,,0.335,,,,,0,0.089,0.103,0.114666667,0.178,0.335
30-02,,,,0.09,,,,,,0.103,,,,0.121,0.098,,,0.125,,0.177,,,,,,0.335,,,,,0,0.09,0.103,0.114666667,0.177,0.335
30-03,,,,0.09,,,,,,0.103,,,,0.121,0.097,,,0.126,,0.178,,,,,,0.335,,,,,0,0.09,0.103,0.114666667,0.178,0.335
30-04,,,,0.09,,,,,,0.103,,,,0.122,0.098,,,0.126,,0.177,,,,,,0.335,,,,,0,0.09,0.103,0.115333333,0.177,0.335
30-05,,,,0.091,,,,,,0.104,,,,0.122,0.098,,,0.126,,0.177,,,,,,0.335,,,,,0,0.091,0.104,0.115333333,0.177,0.335
30-06,,,,0.091,,,,,,0.104,,,,0.122,0.098,,,0.126,,0.178,,,,,,0.334,,,,,0,0.091,0.104,0.115333333,0.178,0.334
30-07,,,,0.091,,,,,,0.104,,,,0.123,0.098,,,0.126,,0.177,,,,,,0.335,,,,,0,0.091,0.104,0.115666667,0.177,0.335
30-08,,,,0.091,,,,,,0.105,,,,0.123,0.098,,,0.126,,0.178,,,,,,0.335,,,,,0,0.091,0.105,0.115666667,0.178,0.335
30-09,,,,0.091,,,,,,0.105,0.024,,,1.13,0.097,,,0.126,,1.629,,,,,,0.335,,,,,0,0.091,0.0645,0.451,1.629,0.335
30-10,,,,0.092,,,,,,0.105,0.024,,,1.147,0.097,,,0.126,,0.177,,,,,,0.335,,,,,0,0.092,0.0645,0.456666667,0.177,0.335
30-11,,,,0.092,,,,,,0.105,,,,0.124,0.098,,,0.126,,0.177,,,,,,0.335,,,,,0,0.092,0.105,0.116,0.177,0.335
30-12,,,,0.092,,,,,,0.106,,,,0.124,0.098,,,0.126,,0.177,,,,,,0.335,,,,,0,0.092,0.106,0.116,0.177,0.335
30-13,,,,0.851,,,,,,0.106,0.029,,,2.356,0.097,,,0.127,,3.089,,,,,,3.36,,,,,0,0.851,0.0675,0.86,3.089,3.36
30-14,,,,0.851,0.023,,,,,0.105,,,,0.124,0.097,,,0.127,,1.628,,,,,,3.099,,,,,0,0.437,0.105,0.116,1.628,3.099
30-15,,,,0.091,0.023,,,,,0.105,,,,0.123,0.098,,,0.126,,0.176,,,,,,0.335,,,,,0,0.057,0.105,0.115666667,0.176,0.335
30-16,,,,0.09,,,,,,0.105,,,,1.12,0.096,,,0.125,,0.175,,,,,,0.335,,,,,0,0.09,0.105,0.447,0.175,0.335
30-17,,,,0.089,0.024,,,,,0.104,,,,0.12,0.096,,,0.124,,0.174,,,,,,0.335,,,,,0,0.0565,0.104,0.113333333,0.174,0.335
30-18,,,,0.087,0.026,,,,,0.103,,,,0.118,0.094,,,0.123,,0.173,,,,,,0.335,,,,,0,0.0565,0.103,0.111666667,0.173,0.335
30-19,,,,0.795,,,,,,0.102,,,,0.117,0.096,,,0.122,,1.583,,,,,,3.099,,,,,0,0.795,0.102,0.111666667,1.583,3.099
30-20,,,,0.084,0.022,,,,,0.101,,,,0.115,0.095,,,0.121,,0.171,,,,,,0.335,,,,,0,0.053,0.101,0.110333333,0.171,0.335
30-21,,,,0.082,0.022,,,,,0.1,,,,0.113,0.095,,,0.12,,0.17,,,,,,0.335,,,,,0,0.052,0.1,0.109333333,0.17,0.335
30-22,,,,0.081,0.022,,,,,0.099,,,,0.112,0.094,,,0.12,,0.17,,,,,,0.335,,,,,0,0.0515,0.099,0.108666667,0.17,0.335
30-23,,,,0.08,0.022,,,,,0.099,,,,0.112,0.095,,,0.119,,0.17,,,,,,0.335,,,,,0,0.051,0.099,0.108666667,0.17,0.335
31-00,,,,0.081,0.022,,,,,0.099,,,,0.112,0.097,,,0.12,,0.169,,,,,,0.335,,,,,0,0.0515,0.099,0.109666667,0.169,0.335
31-01,,,,0.081,0.023,,,,,0.099,,,,0.115,0.095,,,0.121,,0.169,,,,,,0.334,,,,,0,0.052,0.099,0.110333333,0.169,0.334
31-02,,,,0.081,0.025,,,,,0.099,,,,0.114,0.095,,,0.121,,0.169,,,,,,0.335,,,,,0,0.053,0.099,0.11,0.169,0.335
31-03,,,,0.081,0.026,,,,,0.099,,,,0.115,0.095,,,0.121,,0.169,,,,,,0.335,,,,,0,0.0535,0.099,0.110333333,0.169,0.335
31-04,,,,0.081,0.024,,,,,0.1,,,,0.117,0.095,,,0.122,,0.17,,,,,,0.335,,,,,0,0.0525,0.1,0.111333333,0.17,0.335
31-05,,,,0.081,0.023,,,,,0.1,,,,0.117,0.094,,,0.122,,0.169,,,,,,0.335,,,,,0,0.052,0.1,0.111,0.169,0.335
31-06,,,,0.081,0.023,,,,,0.1,,,,0.118,0.094,,,0.122,,0.17,,,,,,0.335,,,,,0,0.052,0.1,0.111333333,0.17,0.335
31-07,,,,0.082,,,,,,0.1,,,,0.117,0.094,,,0.122,,0.169,,,,,,0.334,,,,,0,0.082,0.1,0.111,0.169,0.334
31-08,,,,0.082,,,,,,0.101,,,,1.092,0.094,,,0.122,,0.17,,,,,,0.335,,,,,0,0.082,0.101,0.436,0.17,0.335
31-09,,,,0.082,0.022,,,,,0.101,,,,0.118,0.094,,,0.123,,0.17,,,,,,0.335,,,,,0,0.052,0.101,0.111666667,0.17,0.335
31-10,,,,0.082,,,,,,0.101,,,,0.119,0.094,,,0.123,,0.17,,,,,,0.335,,,,,0,0.082,0.101,0.112,0.17,0.335
31-11,,,,0.082,,,,,,0.101,,,,1.092,0.095,,,0.122,,1.563,,,,,,0.334,,,,,0,0.082,0.101,0.436333333,1.563,0.334
31-12,,,,0.083,,,,,,0.102,,,,1.101,0.095,,,0.123,,0.169,,,,,,0.335,,,,,0,0.083,0.102,0.439666667,0.169,0.335
31-13,,,,0.083,,,,,,0.102,,,,1.118,0.094,,,0.123,,1.563,,,,,,0.335,,,,,0,0.083,0.102,0.445,1.563,0.335
31-14,,,,0.083,,,,,,0.102,,,,3.064,0.095,,,0.122,,1.563,,,,,,3.098,,,,,0,0.083,0.102,1.093666667,1.563,3.098
31-15,,,,0.082,,,,,,0.102,,,,0.118,0.095,,,0.122,,0.168,,,,,,0.335,,,,,0,0.082,0.102,0.111666667,0.168,0.335
31-16,,,,0.081,,,,,,0.101,,,,0.116,0.094,,,0.121,,0.167,,,,,,0.335,,,,,0,0.081,0.101,0.110333333,0.167,0.335
31-17,,,,0.079,,,,,,0.101,,,,1.038,0.094,,,0.121,,1.527,,,,,,3.099,,,,,0,0.079,0.101,0.417666667,1.527,3.099
31-18,,,,0.077,,,,,,0.1,,,,0.111,0.095,,,0.119,,0.165,,,,,,0.335,,,,,0,0.077,0.1,0.108333333,0.165,0.335
31-19,,,,0.075,,,,,,0.098,,,,0.11,0.094,,,0.119,,0.163,,,,,,0.335,,,,,0,0.075,0.098,0.107666667,0.163,0.335
31-20,,,,0.693,,,,,,0.915,,,,,0.095,,,0.118,,,,,,,,3.098,,,,,0,0.693,0.915,0.1065,,3.098
31-21,,,,,,,,,,0.097,,,,1.378,0.093,,,0.117,,,,,,,,,,,,,0,,0.097,0.529333333,,
31-22,,,,0.274,,,,,,0.097,,,,0.106,0.093,,,0.118,,0.608,,,,,,1.255,,,,,0,0.274,0.097,0.105666667,0.608,1.255
31-23,,,,0.072,,,,,,0.097,,,,0.106,0.094,,,1.083,,0.162,,,,,,0.334,,,,,0,0.072,0.097,0.427666667,0.162,0.334
